date,open,high,low,close,volume,Name
2017-11-18,0.027122000232338905,0.024747999384999275,0.025597000494599342,0.0263689998537302,2930550.0,0.0263689998537302,ADA-USD
2017-11-19,0.028478000313043594,0.02558100037276745,0.026242999359965324,0.028084000572562218,4725050.0,0.028084000572562218,ADA-USD
2017-11-20,0.03229999914765358,0.027612000703811646,0.028152000159025192,0.02958099916577339,16172400.0,0.02958099916577339,ADA-USD
2017-11-21,0.029709000140428543,0.027403999119997025,0.029587000608444214,0.02833000011742115,5836790.0,0.02833000011742115,ADA-USD
2017-11-22,0.029033999890089035,0.027891000732779503,0.028398999944329262,0.02854900062084198,4938480.0,0.02854900062084198,ADA-USD
2017-11-23,0.02867799997329712,0.02744399942457676,0.028540000319480896,0.02744399942457676,5132300.0,0.02744399942457676,ADA-USD
2017-11-24,0.028596999123692513,0.026962999254465103,0.0274059996008873,0.02838199958205223,5502350.0,0.02838199958205223,ADA-USD
2017-11-25,0.03044700063765049,0.027746999636292458,0.028324000537395477,0.03044700063765049,6156460.0,0.03044700063765049,ADA-USD
2017-11-26,0.039854999631643295,0.030117999762296677,0.03043700009584427,0.03633200004696846,30527100.0,0.03633200004696846,ADA-USD
2017-11-27,0.05712699890136719,0.036619000136852264,0.036619000136852264,0.050592999905347824,77777296.0,0.050592999905347824,ADA-USD
2017-11-28,0.13173000514507294,0.04794900119304657,0.050627000629901886,0.11974400281906128,240338000.0,0.11974400281906128,ADA-USD
2017-11-29,0.14690600335597992,0.08143600076436996,0.11823499947786331,0.08971799910068512,210624992.0,0.08971799910068512,ADA-USD
2017-11-30,0.12830300629138947,0.094930000603199,0.094930000603199,0.11988300085067749,124345000.0,0.11988300085067749,ADA-USD
2017-12-01,0.1313520073890686,0.11303099989891052,0.11662200093269348,0.1313520073890686,73657600.0,0.1313520073890686,ADA-USD
2017-12-02,0.1388690024614334,0.1291320025920868,0.131632998585701,0.13235099613666534,56712600.0,0.13235099613666534,ADA-USD
2017-12-03,0.1392199993133545,0.12494499981403351,0.13235099613666534,0.13180699944496155,46458900.0,0.13180699944496155,ADA-USD
2017-12-04,0.14594599604606628,0.12635000050067902,0.1315460056066513,0.13586999475955963,76392704.0,0.13586999475955963,ADA-USD
2017-12-05,0.13640399277210236,0.12677699327468872,0.13562500476837158,0.12748800218105316,50381100.0,0.12748800218105316,ADA-USD
2017-12-06,0.13285499811172485,0.11388599872589111,0.1267479956150055,0.11783900111913681,75688800.0,0.11783900111913681,ADA-USD
2017-12-07,0.12417600303888321,0.10550100356340408,0.11776600033044815,0.10550100356340408,71024600.0,0.10550100356340408,ADA-USD
2017-12-08,0.12072599679231644,0.09913600236177444,0.10614199936389923,0.11546500027179718,70092400.0,0.11546500027179718,ADA-USD
2017-12-09,0.1386599987745285,0.1135609969496727,0.11474499851465225,0.11960899829864502,63308600.0,0.11960899829864502,ADA-USD
2017-12-10,0.11979400366544724,0.1001330018043518,0.11979400366544724,0.11028099805116653,46376600.0,0.11028099805116653,ADA-USD
2017-12-11,0.12138299643993378,0.10863800346851349,0.10892699658870697,0.12138299643993378,39513900.0,0.12138299643993378,ADA-USD
2017-12-12,0.1380079984664917,0.11422199755907059,0.12117700278759003,0.1338910013437271,60056800.0,0.1338910013437271,ADA-USD
2017-12-13,0.14185400307178497,0.12236800044775009,0.13373899459838867,0.1342809945344925,61575000.0,0.1342809945344925,ADA-USD
2017-12-14,0.24075299501419067,0.13184300065040588,0.1336670070886612,0.24075299501419067,309307008.0,0.24075299501419067,ADA-USD
2017-12-15,0.23320899903774261,0.18703199923038483,0.23320899903774261,0.21346700191497803,207311008.0,0.21346700191497803,ADA-USD
2017-12-16,0.4471920132637024,0.20423300564289093,0.21287499368190765,0.4046649932861328,581052032.0,0.4046649932861328,ADA-USD
2017-12-17,0.5924170017242432,0.378013014793396,0.3867749869823456,0.5130109786987305,628142976.0,0.5130109786987305,ADA-USD
2017-12-18,0.5264959931373596,0.46740299463272095,0.5119389891624451,0.5181980133056641,253463008.0,0.5181980133056641,ADA-USD
2017-12-19,0.58958899974823,0.5010830163955688,0.5202680230140686,0.5312730073928833,279631008.0,0.5312730073928833,ADA-USD
2017-12-20,0.5337049961090088,0.44162100553512573,0.5337049961090088,0.4861510097980499,182924000.0,0.4861510097980499,ADA-USD
2017-12-21,0.5236189961433411,0.4565269947052002,0.49004900455474854,0.477851003408432,162926000.0,0.477851003408432,ADA-USD
2017-12-22,0.47897401452064514,0.29364100098609924,0.47897401452064514,0.407150000333786,150972992.0,0.407150000333786,ADA-USD
2017-12-23,0.4503679871559143,0.3925670087337494,0.4144200086593628,0.41402700543403625,88865000.0,0.41402700543403625,ADA-USD
2017-12-24,0.41666099429130554,0.34703901410102844,0.41666099429130554,0.39002901315689087,67372304.0,0.39002901315689087,ADA-USD
2017-12-25,0.43970000743865967,0.3628070056438446,0.39232999086380005,0.416363000869751,122194000.0,0.416363000869751,ADA-USD
2017-12-26,0.4300859868526459,0.40560799837112427,0.4135729968547821,0.42846500873565674,94896000.0,0.42846500873565674,ADA-USD
2017-12-27,0.43082699179649353,0.40109801292419434,0.4271070063114166,0.41417598724365234,82067504.0,0.41417598724365234,ADA-USD
2017-12-28,0.4189339876174927,0.3678869903087616,0.4120199978351593,0.4077009856700897,82263800.0,0.4077009856700897,ADA-USD
2017-12-29,0.5568789839744568,0.4039449989795685,0.41045698523521423,0.5292990207672119,266403008.0,0.5292990207672119,ADA-USD
2017-12-30,0.7773849964141846,0.47155600786209106,0.5283160209655762,0.6392430067062378,645155968.0,0.6392430067062378,ADA-USD
2017-12-31,0.7544460296630859,0.6422970294952393,0.6425809860229492,0.719694972038269,305947008.0,0.719694972038269,ADA-USD
2018-01-01,0.7300509810447693,0.6719409823417664,0.7188469767570496,0.7286570072174072,150186000.0,0.7286570072174072,ADA-USD
2018-01-02,0.7946460247039795,0.6978560090065002,0.7246760129928589,0.7825869917869568,289712000.0,0.7825869917869568,ADA-USD
2018-01-03,1.085669994354248,0.778577983379364,0.7796810269355774,1.0796600580215454,657398016.0,1.0796600580215454,ADA-USD
2018-01-04,1.3272099494934082,1.0376499891281128,1.0940300226211548,1.1141200065612793,593430016.0,1.1141200065612793,ADA-USD
2018-01-05,1.2524199485778809,0.9035030007362366,1.1711499691009521,0.9995589852333069,508100000.0,0.9995589852333069,ADA-USD
2018-01-06,1.054010033607483,0.9291830062866211,0.996999979019165,1.02715003490448,297615008.0,1.02715003490448,ADA-USD
2018-01-07,1.0439599752426147,0.9913910031318665,1.024150013923645,1.0085200071334839,226067008.0,1.0085200071334839,ADA-USD
2018-01-08,0.9993289709091187,0.7643280029296875,0.9993289709091187,0.8990020155906677,264460992.0,0.8990020155906677,ADA-USD
2018-01-09,0.919435977935791,0.7961770296096802,0.8981850147247314,0.8147429823875427,209492000.0,0.8147429823875427,ADA-USD
2018-01-10,0.8162519931793213,0.6768350005149841,0.8158720135688782,0.7931209802627563,236472000.0,0.7931209802627563,ADA-USD
2018-01-11,0.7915220260620117,0.5724999904632568,0.7915220260620117,0.6884120106697083,229000992.0,0.6884120106697083,ADA-USD
2018-01-12,0.9322689771652222,0.6599670052528381,0.6957690119743347,0.8975080251693726,365795008.0,0.8975080251693726,ADA-USD
2018-01-13,0.9693250060081482,0.8364859819412231,0.9174100160598755,0.8841239809989929,313215008.0,0.8841239809989929,ADA-USD
2018-01-14,0.8819609880447388,0.7495139837265015,0.8819609880447388,0.802262008190155,160712000.0,0.802262008190155,ADA-USD
2018-01-15,0.8845059871673584,0.777413010597229,0.795760989189148,0.7785869836807251,972993024.0,0.7785869836807251,ADA-USD
2018-01-16,0.7806209921836853,0.47994399070739746,0.7806209921836853,0.626492977142334,1632649984.0,0.626492977142334,ADA-USD
2018-01-17,0.6785169839859009,0.4406200051307678,0.6241229772567749,0.6291019916534424,1713769984.0,0.6291019916534424,ADA-USD
2018-01-18,0.7110080122947693,0.5915279984474182,0.6312950253486633,0.6598430275917053,1285490048.0,0.6598430275917053,ADA-USD
2018-01-19,0.6885200142860413,0.6159359812736511,0.6495440006256104,0.6504979729652405,584574016.0,0.6504979729652405,ADA-USD
2018-01-20,0.7262420058250427,0.6476439833641052,0.6565639972686768,0.7075099945068359,738798976.0,0.7075099945068359,ADA-USD
2018-01-21,0.7063909769058228,0.5907930135726929,0.7063909769058228,0.6131629943847656,847731008.0,0.6131629943847656,ADA-USD
2018-01-22,0.6314849853515625,0.5218889713287354,0.6149830222129822,0.5704579949378967,522984000.0,0.5704579949378967,ADA-USD
2018-01-23,0.5922309756278992,0.5200129747390747,0.5665370225906372,0.5630699992179871,375958016.0,0.5630699992179871,ADA-USD
2018-01-24,0.6360089778900146,0.5447530150413513,0.5633689761161804,0.6222079992294312,689838016.0,0.6222079992294312,ADA-USD
2018-01-25,0.6830229759216309,0.6215599775314331,0.6293370127677917,0.6374949812889099,654814016.0,0.6374949812889099,ADA-USD
2018-01-26,0.6528480052947998,0.5662180185317993,0.6339030265808105,0.6233819723129272,810062016.0,0.6233819723129272,ADA-USD
2018-01-27,0.6329560279846191,0.5952690243721008,0.6234769821166992,0.616832971572876,331308992.0,0.616832971572876,ADA-USD
2018-01-28,0.6819459795951843,0.6205599904060364,0.6205599904060364,0.6702859997749329,325145984.0,0.6702859997749329,ADA-USD
2018-01-29,0.6693729758262634,0.6207600235939026,0.6693729758262634,0.6232039928436279,238318000.0,0.6232039928436279,ADA-USD
2018-01-30,0.6247990131378174,0.5234180092811584,0.6247990131378174,0.5319129824638367,359622016.0,0.5319129824638367,ADA-USD
2018-01-31,0.5502520203590393,0.4713369905948639,0.5275980234146118,0.5193150043487549,505904000.0,0.5193150043487549,ADA-USD
2018-02-01,0.5353220105171204,0.4120450019836426,0.5159119963645935,0.421671986579895,595624000.0,0.421671986579895,ADA-USD
2018-02-02,0.4194599986076355,0.2747339904308319,0.4194599986076355,0.39053401350975037,1438809984.0,0.39053401350975037,ADA-USD
2018-02-03,0.5016390085220337,0.33081498742103577,0.40096500515937805,0.438836008310318,1404499968.0,0.438836008310318,ADA-USD
2018-02-04,0.48014000058174133,0.36982300877571106,0.4338650107383728,0.3793030083179474,814753984.0,0.3793030083179474,ADA-USD
2018-02-05,0.399522989988327,0.3196460008621216,0.38504400849342346,0.3273710012435913,658547968.0,0.3273710012435913,ADA-USD
2018-02-06,0.3787190020084381,0.26652300357818604,0.3312090039253235,0.36975300312042236,1338390016.0,0.36975300312042236,ADA-USD
2018-02-07,0.37721899151802063,0.33250701427459717,0.36726701259613037,0.34044700860977173,679744000.0,0.34044700860977173,ADA-USD
2018-02-08,0.3675040006637573,0.3368220031261444,0.3444640040397644,0.35658401250839233,346383008.0,0.35658401250839233,ADA-USD
2018-02-09,0.3941330015659332,0.3429110050201416,0.35284799337387085,0.3916020095348358,401271008.0,0.3916020095348358,ADA-USD
2018-02-10,0.46276599168777466,0.3853679895401001,0.3866710066795349,0.4058719873428345,951824000.0,0.4058719873428345,ADA-USD
2018-02-11,0.40519601106643677,0.3636240065097809,0.40510401129722595,0.36976900696754456,331944000.0,0.36976900696754456,ADA-USD
2018-02-12,0.39330700039863586,0.37259501218795776,0.37259501218795776,0.38431501388549805,243039008.0,0.38431501388549805,ADA-USD
2018-02-13,0.38701799511909485,0.3599199950695038,0.383435994386673,0.3733139932155609,225695008.0,0.3733139932155609,ADA-USD
2018-02-14,0.4013209939002991,0.3703930079936981,0.3737660050392151,0.3969079852104187,299008992.0,0.3969079852104187,ADA-USD
2018-02-15,0.41668701171875,0.38993701338768005,0.3946709930896759,0.40936800837516785,348342016.0,0.40936800837516785,ADA-USD
2018-02-16,0.41240400075912476,0.3926759958267212,0.4101420044898987,0.4038099944591522,192420000.0,0.4038099944591522,ADA-USD
2018-02-17,0.4280740022659302,0.4010559916496277,0.40240299701690674,0.41988301277160645,341415008.0,0.41988301277160645,ADA-USD
2018-02-18,0.4200100004673004,0.3807869851589203,0.41835498809814453,0.3856180012226105,251314000.0,0.3856180012226105,ADA-USD
2018-02-19,0.39660799503326416,0.38622400164604187,0.386929988861084,0.3914720118045807,169966000.0,0.3914720118045807,ADA-USD
2018-02-20,0.40432900190353394,0.3775390088558197,0.3909420073032379,0.37877899408340454,281249984.0,0.37877899408340454,ADA-USD
2018-02-21,0.3835130035877228,0.36339399218559265,0.37559300661087036,0.36444100737571716,242378000.0,0.36444100737571716,ADA-USD
2018-02-22,0.37211599946022034,0.3305180072784424,0.362650990486145,0.3378709852695465,208342000.0,0.3378709852695465,ADA-USD
2018-02-23,0.35124000906944275,0.3228110074996948,0.3347580134868622,0.3452579975128174,222508992.0,0.3452579975128174,ADA-USD
2018-02-24,0.3524880111217499,0.3160640001296997,0.34366801381111145,0.3229660093784332,133524000.0,0.3229660093784332,ADA-USD
2018-02-25,0.35457199811935425,0.3144110143184662,0.3221519887447357,0.34403300285339355,247808000.0,0.34403300285339355,ADA-USD
2018-02-26,0.34695500135421753,0.32221001386642456,0.3452720046043396,0.3383350074291229,201812992.0,0.3383350074291229,ADA-USD
2018-02-27,0.3411889970302582,0.33097100257873535,0.33913201093673706,0.33553600311279297,106757000.0,0.33553600311279297,ADA-USD
2018-02-28,0.3361630141735077,0.3125630021095276,0.3344860076904297,0.31258100271224976,114757000.0,0.31258100271224976,ADA-USD
2018-03-01,0.3119730055332184,0.28839200735092163,0.3119730055332184,0.30439698696136475,184691008.0,0.30439698696136475,ADA-USD
2018-03-02,0.3070580065250397,0.288875013589859,0.304423987865448,0.293503999710083,107240000.0,0.293503999710083,ADA-USD
2018-03-03,0.309128999710083,0.29250699281692505,0.2929520010948181,0.297105997800827,115320000.0,0.297105997800827,ADA-USD
2018-03-04,0.30358800292015076,0.28619301319122314,0.2962850034236908,0.3007870018482208,94436000.0,0.3007870018482208,ADA-USD
2018-03-05,0.31772300601005554,0.29105499386787415,0.2998969852924347,0.2976219952106476,202675008.0,0.2976219952106476,ADA-USD
2018-03-06,0.3030189871788025,0.2839930057525635,0.29594698548316956,0.2853569984436035,110305000.0,0.2853569984436035,ADA-USD
2018-03-07,0.28759801387786865,0.23625600337982178,0.2846739888191223,0.2472810000181198,190792992.0,0.2472810000181198,ADA-USD
2018-03-08,0.25435400009155273,0.22113099694252014,0.2481600046157837,0.22174300253391266,167808992.0,0.22174300253391266,ADA-USD
2018-03-09,0.22511500120162964,0.19180400669574738,0.22128599882125854,0.2222069948911667,246848992.0,0.2222069948911667,ADA-USD
2018-03-10,0.22655799984931946,0.20885899662971497,0.22521600127220154,0.2098730057477951,129138000.0,0.2098730057477951,ADA-USD
2018-03-11,0.22732199728488922,0.19815300405025482,0.20972099900245667,0.22349800169467926,161362000.0,0.22349800169467926,ADA-USD
2018-03-12,0.2373420000076294,0.21965399384498596,0.22410400211811066,0.22372199594974518,184250000.0,0.22372199594974518,ADA-USD
2018-03-13,0.22914600372314453,0.2154020071029663,0.22311000525951385,0.22302600741386414,98868704.0,0.22302600741386414,ADA-USD
2018-03-14,0.23314699530601501,0.19600500166416168,0.22342999279499054,0.19956199824810028,144156000.0,0.19956199824810028,ADA-USD
2018-03-15,0.2016109973192215,0.17248499393463135,0.19875499606132507,0.18570899963378906,204232992.0,0.18570899963378906,ADA-USD
2018-03-16,0.18678799271583557,0.17505699396133423,0.18678799271583557,0.17887799441814423,97455296.0,0.17887799441814423,ADA-USD
2018-03-17,0.1791599988937378,0.15313200652599335,0.1787700057029724,0.15476299822330475,81096600.0,0.15476299822330475,ADA-USD
2018-03-18,0.16195900738239288,0.12704600393772125,0.15393100678920746,0.15615500509738922,189688992.0,0.15615500509738922,ADA-USD
2018-03-19,0.19764800369739532,0.15693500638008118,0.16074900329113007,0.19764800369739532,321964000.0,0.19764800369739532,ADA-USD
2018-03-20,0.21200400590896606,0.180294007062912,0.19344699382781982,0.20494699478149414,249683008.0,0.20494699478149414,ADA-USD
2018-03-21,0.2275020033121109,0.201447993516922,0.2053149938583374,0.2131890058517456,257686000.0,0.2131890058517456,ADA-USD
2018-03-22,0.22196899354457855,0.19213199615478516,0.2154030054807663,0.20348100364208221,201540000.0,0.20348100364208221,ADA-USD
2018-03-23,0.20281200110912323,0.18142400681972504,0.20229800045490265,0.18925899267196655,148850000.0,0.18925899267196655,ADA-USD
2018-03-24,0.20118999481201172,0.18301700055599213,0.1888439953327179,0.1892009973526001,132660000.0,0.1892009973526001,ADA-USD
2018-03-25,0.18912799656391144,0.18170000612735748,0.18839600682258606,0.18460500240325928,59349400.0,0.18460500240325928,ADA-USD
2018-03-25,0.18542100489139557,0.1611279994249344,0.18396000564098358,0.1678059995174408,117497000.0,0.1678059995174408,ADA-USD
2018-03-26,0.16922500729560852,0.15016399323940277,0.16821500658988953,0.15492600202560425,107510000.0,0.15492600202560425,ADA-USD
2018-03-27,0.1655990034341812,0.15446500480175018,0.15519599616527557,0.16005800664424896,60260800.0,0.16005800664424896,ADA-USD
2018-03-28,0.1606139987707138,0.1457120031118393,0.16014300286769867,0.14688199758529663,103465000.0,0.14688199758529663,ADA-USD
2018-03-29,0.15178200602531433,0.13631699979305267,0.14665399491786957,0.14720900356769562,119874000.0,0.14720900356769562,ADA-USD
2018-03-30,0.16055899858474731,0.1448570042848587,0.14711500704288483,0.15591900050640106,113124000.0,0.15591900050640106,ADA-USD
2018-03-31,0.1608249992132187,0.14134299755096436,0.15659700334072113,0.1507679969072342,100833000.0,0.1507679969072342,ADA-USD
2018-04-01,0.1587969958782196,0.14858999848365784,0.1516910046339035,0.15638500452041626,102697000.0,0.15638500452041626,ADA-USD
2018-04-02,0.17343799769878387,0.15525400638580322,0.15786400437355042,0.17244699597358704,155987008.0,0.17244699597358704,ADA-USD
2018-04-03,0.17917199432849884,0.1536259949207306,0.17115800082683563,0.1553560048341751,154800992.0,0.1553560048341751,ADA-USD
2018-04-04,0.1562040001153946,0.14374199509620667,0.15559199452400208,0.14875799417495728,113407000.0,0.14875799417495728,ADA-USD
2018-04-05,0.15048100054264069,0.14182999730110168,0.14839400351047516,0.14445100724697113,51827500.0,0.14445100724697113,ADA-USD
2018-04-06,0.15146900713443756,0.14382900297641754,0.14488500356674194,0.1487939953804016,48205400.0,0.1487939953804016,ADA-USD
2018-04-07,0.15845200419425964,0.148825004696846,0.148825004696846,0.1565990000963211,51093100.0,0.1565990000963211,ADA-USD
2018-04-08,0.16565600037574768,0.14747799932956696,0.15709400177001953,0.15310600399971008,93021904.0,0.15310600399971008,ADA-USD
2018-04-09,0.15782000124454498,0.1493159979581833,0.15323999524116516,0.15634700655937195,55981300.0,0.15634700655937195,ADA-USD
2018-04-10,0.1664309948682785,0.15407900512218475,0.15676100552082062,0.16602900624275208,91793296.0,0.16602900624275208,ADA-USD
2018-04-11,0.2145249992609024,0.16452999413013458,0.1667570024728775,0.21223300695419312,488007008.0,0.21223300695419312,ADA-USD
2018-04-12,0.21838200092315674,0.19656699895858765,0.21163199841976166,0.200532004237175,230412992.0,0.200532004237175,ADA-USD
2018-04-13,0.206495001912117,0.19470800459384918,0.1986750066280365,0.20085300505161285,113212000.0,0.20085300505161285,ADA-USD
2018-04-14,0.22344399988651276,0.19993999600410461,0.20138899981975555,0.2213899940252304,169798000.0,0.2213899940252304,ADA-USD
2018-04-15,0.2566460072994232,0.2118079960346222,0.22188900411128998,0.2566460072994232,678780992.0,0.2566460072994232,ADA-USD
2018-04-16,0.27264100313186646,0.2427709996700287,0.25508999824523926,0.2437240034341812,520975008.0,0.2437240034341812,ADA-USD
2018-04-17,0.26236799359321594,0.24273400008678436,0.24273400008678436,0.26034098863601685,181118000.0,0.26034098863601685,ADA-USD
2018-04-18,0.2738359868526459,0.2608180046081543,0.26749300956726074,0.2723580002784729,240910000.0,0.2723580002784729,ADA-USD
2018-04-19,0.30164098739624023,0.26969701051712036,0.27098599076271057,0.3012470006942749,349348992.0,0.3012470006942749,ADA-USD
2018-04-20,0.3075520098209381,0.2726840078830719,0.30229198932647705,0.29058000445365906,294632992.0,0.29058000445365906,ADA-USD
2018-04-21,0.29687899351119995,0.28076499700546265,0.28748801350593567,0.2855350077152252,160968000.0,0.2855350077152252,ADA-USD
2018-04-22,0.2896229922771454,0.2835580110549927,0.28555798530578613,0.2884730100631714,127213000.0,0.2884730100631714,ADA-USD
2018-04-23,0.3186990022659302,0.2873310148715973,0.28853899240493774,0.31287500262260437,369016992.0,0.31287500262260437,ADA-USD
2018-04-24,0.3128049969673157,0.26516398787498474,0.3128049969673157,0.27165400981903076,351596000.0,0.27165400981903076,ADA-USD
2018-04-25,0.2949720025062561,0.2598649859428406,0.27079498767852783,0.2942950129508972,220715008.0,0.2942950129508972,ADA-USD
2018-04-26,0.3074690103530884,0.28778600692749023,0.29458901286125183,0.2884890139102936,197183008.0,0.2884890139102936,ADA-USD
2018-04-27,0.36495399475097656,0.2871299982070923,0.2871299982070923,0.3578740060329437,636742016.0,0.3578740060329437,ADA-USD
2018-04-28,0.3879010081291199,0.3475080132484436,0.3606700003147125,0.36505699157714844,671886976.0,0.36505699157714844,ADA-USD
2018-04-29,0.3642970025539398,0.33662500977516174,0.3642970025539398,0.34331798553466797,298712000.0,0.34331798553466797,ADA-USD
2018-04-30,0.36326101422309875,0.32370099425315857,0.34295299649238586,0.35869300365448,365521984.0,0.35869300365448,ADA-USD
2018-05-01,0.37670400738716125,0.34932398796081543,0.35760200023651123,0.3724200129508972,272855008.0,0.3724200129508972,ADA-USD
2018-05-02,0.3897489905357361,0.3687889873981476,0.3719260096549988,0.3697090148925781,300814016.0,0.3697090148925781,ADA-USD
