Date,High,Low,Open,Close,Volume,Adj Close,Name
2020-04-09,1.3134870529174805,0.6941869854927063,0.8320050239562988,0.9510539770126343,87364276.0,0.9510539770126343,SOL1-USD
2020-04-10,1.0490729808807373,0.7650200128555298,0.9510539770126343,0.7768189907073975,43862444.0,0.7768189907073975,SOL1-USD
2020-04-11,0.9566699862480164,0.7624260187149048,0.7854480147361755,0.8825070261955261,38736897.0,0.8825070261955261,SOL1-USD
2020-04-12,0.8916029930114746,0.7739760279655457,0.8907600045204163,0.7778319716453552,18211285.0,0.7778319716453552,SOL1-USD
2020-04-13,0.7964720129966736,0.6281690001487732,0.7778319716453552,0.6619250178337097,16747614.0,0.6619250178337097,SOL1-USD
2020-04-14,0.7049639821052551,0.6215310096740723,0.6692889928817749,0.646651029586792,13075275.0,0.646651029586792,SOL1-USD
2020-04-15,0.7741919755935669,0.6251069903373718,0.6308789849281311,0.6908159852027893,21346031.0,0.6908159852027893,SOL1-USD
2020-04-17,0.7176179885864258,0.6594269871711731,0.6607279777526855,0.6810960173606873,9782112.0,0.6810960173606873,SOL1-USD
2020-04-18,0.6846410036087036,0.5984870195388794,0.6815159916877747,0.6069689989089966,9289670.0,0.6069689989089966,SOL1-USD
2020-04-19,0.6392539739608765,0.5205780267715454,0.6129480004310608,0.538811981678009,8342616.0,0.538811981678009,SOL1-USD
2020-04-20,0.6045860052108765,0.5085489749908447,0.5413870215415955,0.5876590013504028,9711507.0,0.5876590013504028,SOL1-USD
2020-04-21,0.7069640159606934,0.5696210265159607,0.5811660289764404,0.6916009783744812,18828400.0,0.6916009783744812,SOL1-USD
2020-04-22,0.6980770230293274,0.6003220081329346,0.6853470206260681,0.6274570226669312,13485271.0,0.6274570226669312,SOL1-USD
2020-04-23,0.671019971370697,0.6139410138130188,0.6240209937095642,0.6342419981956482,9064190.0,0.6342419981956482,SOL1-USD
2020-04-24,0.6709480285644531,0.6215469837188721,0.6305279731750488,0.6433290243148804,7311905.0,0.6433290243148804,SOL1-USD
2020-04-25,0.6914989948272705,0.6311709880828857,0.6532149910926819,0.6355059742927551,8320760.0,0.6355059742927551,SOL1-USD
2020-04-26,0.6602830290794373,0.561028003692627,0.6357139945030212,0.5723720192909241,7406934.0,0.5723720192909241,SOL1-USD
2020-04-27,0.692147970199585,0.5684840083122253,0.5782529711723328,0.6612930297851562,7470201.0,0.6612930297851562,SOL1-USD
2020-04-28,0.77777099609375,0.655273973941803,0.6622859835624695,0.7458400130271912,8801144.0,0.7458400130271912,SOL1-USD
2020-04-29,0.800815999507904,0.6878809928894043,0.7471950054168701,0.6910449862480164,5016892.0,0.6910449862480164,SOL1-USD
2020-04-30,0.7370709776878357,0.685903012752533,0.6910449862480164,0.7287939786911011,4164272.0,0.7287939786911011,SOL1-USD
2020-05-01,0.7489809989929199,0.7079039812088013,0.7272679805755615,0.7158759832382202,3441356.0,0.7158759832382202,SOL1-USD
2020-05-02,0.7298009991645813,0.6566159725189209,0.7147960066795349,0.6795349717140198,3328344.0,0.6795349717140198,SOL1-USD
2020-05-03,0.7058119773864746,0.6184340119361877,0.6796249747276306,0.6674910187721252,3443698.0,0.6674910187721252,SOL1-USD
2020-05-04,0.686214029788971,0.6264989972114563,0.6734399795532227,0.6418370008468628,2847469.0,0.6418370008468628,SOL1-USD
2020-05-05,0.673891007900238,0.6225839853286743,0.6424540281295776,0.6225839853286743,2677563.0,0.6225839853286743,SOL1-USD
2020-05-06,0.6322680115699768,0.5733759999275208,0.6225839853286743,0.6129779815673828,3355830.0,0.6129779815673828,SOL1-USD
2020-05-07,0.6366180181503296,0.589851975440979,0.6129779815673828,0.6049219965934753,2488195.0,0.6049219965934753,SOL1-USD
2020-05-08,0.6254289746284485,0.5884479880332947,0.6040419936180115,0.6045269966125488,2128503.0,0.6045269966125488,SOL1-USD
2020-05-09,0.6123030185699463,0.5130810141563416,0.6044610142707825,0.5370339751243591,2327581.0,0.5370339751243591,SOL1-USD
2020-05-10,0.5718600153923035,0.5051940083503723,0.5362550020217896,0.5152729749679565,2098481.0,0.5152729749679565,SOL1-USD
2020-05-11,0.5597590208053589,0.5052509903907776,0.5133910179138184,0.5385760068893433,2198625.0,0.5385760068893433,SOL1-USD
2020-05-12,0.564873993396759,0.5180379748344421,0.5383719801902771,0.5505319833755493,2326446.0,0.5505319833755493,SOL1-USD
2020-05-13,0.5809460282325745,0.5501099824905396,0.5505319833755493,0.5691180229187012,2047897.0,0.5691180229187012,SOL1-USD
2020-05-14,0.5746200084686279,0.5470929741859436,0.5691930055618286,0.5597519874572754,1850070.0,0.5597519874572754,SOL1-USD
2020-05-15,0.6065340042114258,0.5543609857559204,0.5589810013771057,0.599120020866394,2300409.0,0.599120020866394,SOL1-USD
2020-05-16,0.6401960253715515,0.5891749858856201,0.5952280163764954,0.6129890084266663,2936428.0,0.6129890084266663,SOL1-USD
2020-05-17,0.6743929982185364,0.6096490025520325,0.6126819849014282,0.6526700258255005,3314359.0,0.6526700258255005,SOL1-USD
2020-05-18,0.65447998046875,0.6112480163574219,0.6509739756584167,0.6244540214538574,2380263.0,0.6244540214538574,SOL1-USD
2020-05-19,0.6266559958457947,0.5752829909324646,0.6224750280380249,0.5791559815406799,2302926.0,0.5791559815406799,SOL1-USD
2020-05-20,0.6137890219688416,0.5433459877967834,0.579692006111145,0.6089149713516235,2863017.0,0.6089149713516235,SOL1-USD
2020-05-21,0.6764320135116577,0.582830011844635,0.6052389740943909,0.6388750076293945,3411419.0,0.6388750076293945,SOL1-USD
2020-05-22,0.6388490200042725,0.5882470011711121,0.6374149918556213,0.6130310297012329,2638524.0,0.6130310297012329,SOL1-USD
2020-05-23,0.6132889986038208,0.5484319925308228,0.6132889986038208,0.5490530133247375,2786816.0,0.5490530133247375,SOL1-USD
2020-05-24,0.6501380205154419,0.5380640029907227,0.5485699772834778,0.6008570194244385,4509580.0,0.6008570194244385,SOL1-USD
2020-05-25,0.6123530268669128,0.5664629936218262,0.5991039872169495,0.5733069777488708,2689697.0,0.5733069777488708,SOL1-USD
2020-05-26,0.6110870242118835,0.5714430212974548,0.5733069777488708,0.5909850001335144,2536916.0,0.5909850001335144,SOL1-USD
2020-05-27,0.5923979878425598,0.5669479966163635,0.5908839702606201,0.5751550197601318,2662788.0,0.5751550197601318,SOL1-USD
2020-05-28,0.59340500831604,0.5668579936027527,0.5746989846229553,0.5794150233268738,2066857.0,0.5794150233268738,SOL1-USD
2020-05-29,0.6024889945983887,0.5670499801635742,0.5813549757003784,0.5879330039024353,2449095.0,0.5879330039024353,SOL1-USD
2020-05-30,0.5939970016479492,0.5692449808120728,0.5879030227661133,0.5700219869613647,1892967.0,0.5700219869613647,SOL1-USD
2020-05-31,0.5878390073776245,0.5673480033874512,0.5734720230102539,0.5774949789047241,2159877.0,0.5774949789047241,SOL1-USD
2020-06-01,0.5897250175476074,0.5522940158843994,0.5771420001983643,0.5646690130233765,1295757.0,0.5646690130233765,SOL1-USD
2020-06-02,0.5910249948501587,0.5644609928131104,0.5646690130233765,0.5866209864616394,877446.0,0.5866209864616394,SOL1-USD
