Date,High,Low,Open,Close,Volume,Adj Close,Name
2016-11-07,72.78092193603516,71.94017791748047,72.27162170410156,72.21503448486328,940244.0,56.58517837524414,VNO
2016-11-08,72.6919937133789,71.64915466308594,72.25545501708984,72.21503448486328,1040317.0,56.58517837524414,VNO
2016-11-09,73.76718139648438,70.47695922851562,71.32579040527344,73.07194519042969,2087066.0,57.2566032409668,VNO
2016-11-10,75.4244155883789,71.24494934082031,73.1366195678711,74.73726654052734,3384432.0,58.56149673461914,VNO
2016-11-11,77.5828628540039,75.11721801757812,75.11721801757812,76.89571380615234,2213240.0,60.25278091430664,VNO
2016-11-14,80.15359497070312,76.60469055175781,76.79061889648438,79.45836639404297,2911403.0,62.26078796386719,VNO
2016-11-15,80.1374282836914,77.55860900878906,79.51495361328125,77.89813995361328,1778435.0,61.038238525390625,VNO
2016-11-16,77.82538604736328,76.23281860351562,77.82538604736328,76.96847534179688,1287593.0,60.309791564941406,VNO
2016-11-17,77.87388610839844,76.57234954833984,76.82295989990234,77.17865753173828,1424282.0,60.4744987487793,VNO
2016-11-18,77.63945007324219,76.7987060546875,77.13015747070312,77.25141143798828,1468195.0,60.53150939941406,VNO
2016-11-21,78.03556823730469,76.38642120361328,77.38884735107422,76.475341796875,1375049.0,59.92339324951172,VNO
2016-11-22,78.07598876953125,76.23281860351562,76.70978546142578,77.89813995361328,1147318.0,61.038238525390625,VNO
2016-11-23,78.06790924072266,76.94422149658203,77.34842681884766,78.00323486328125,1074087.0,61.1206169128418,VNO
2016-11-25,78.90056610107422,77.87388610839844,78.01131439208984,78.34276580810547,480946.0,61.38665008544922,VNO
2016-11-28,80.27485656738281,78.12449645996094,78.12449645996094,79.16734313964844,1409438.0,62.03278350830078,VNO
2016-11-29,80.646728515625,78.97332000732422,79.08650207519531,80.11317443847656,1019288.0,62.77387619018555,VNO
2016-11-30,80.25060272216797,78.6984634399414,79.47453308105469,79.0218276977539,1980190.0,61.918739318847656,VNO
2016-12-01,79.72514343261719,78.38318634033203,79.05416107177734,78.84397888183594,1356371.0,61.77939224243164,VNO
2016-12-02,80.56588745117188,79.27243041992188,79.27243041992188,80.24252319335938,1020649.0,62.87523651123047,VNO
2016-12-05,81.18836212158203,80.19401550292969,80.52546691894531,81.12368774414062,1145709.0,63.565670013427734,VNO
