Date,High,Low,Open,Close,Volume,Adj Close,Name
2016-11-07,45.689998626708984,45.209999084472656,45.220001220703125,45.400001525878906,25769400.0,39.11238479614258,WFC
2016-11-08,45.81999969482422,44.869998931884766,45.18000030517578,45.540000915527344,19462600.0,39.23299026489258,WFC
2016-11-09,48.61000061035156,46.0,46.33000183105469,47.9900016784668,67615000.0,41.34367370605469,WFC
2016-11-10,51.93000030517578,48.790000915527344,48.93000030517578,51.630001068115234,100988800.0,44.47956466674805,WFC
2016-11-11,51.9900016784668,50.72999954223633,51.09000015258789,51.72999954223633,46594900.0,44.565704345703125,WFC
2016-11-14,54.060001373291016,51.90999984741211,51.90999984741211,53.220001220703125,59154400.0,45.849342346191406,WFC
2016-11-15,52.59000015258789,51.540000915527344,52.380001068115234,52.59000015258789,39437900.0,45.306602478027344,WFC
2016-11-16,52.16999816894531,51.36000061035156,51.790000915527344,51.68000030517578,26996200.0,44.522640228271484,WFC
2016-11-17,52.900001525878906,50.959999084472656,51.38999938964844,52.4900016784668,29205900.0,45.22045135498047,WFC
2016-11-18,52.97999954223633,51.9900016784668,52.45000076293945,52.81999969482422,29673400.0,45.504756927490234,WFC
2016-11-21,52.97999954223633,52.02000045776367,52.849998474121094,52.119998931884766,23587200.0,44.90169143676758,WFC
2016-11-22,52.58000183105469,51.810001373291016,52.43000030517578,52.220001220703125,22816900.0,44.98784637451172,WFC
2016-11-23,52.630001068115234,51.95000076293945,52.45000076293945,52.15999984741211,19986800.0,44.936153411865234,WFC
2016-11-25,52.619998931884766,52.040000915527344,52.400001525878906,52.619998931884766,9635500.0,45.33244323730469,WFC
2016-11-28,52.47999954223633,51.38999938964844,52.119998931884766,51.58000183105469,26518500.0,44.43648147583008,WFC
2016-11-29,52.130001068115234,51.560001373291016,51.560001373291016,51.86000061035156,16267300.0,44.67770004272461,WFC
2016-11-30,53.15999984741211,52.29999923706055,52.47999954223633,52.91999816894531,26567200.0,45.59089660644531,WFC
2016-12-01,54.470001220703125,53.060001373291016,53.130001068115234,54.34000015258789,35623100.0,46.814247131347656,WFC
2016-12-02,54.27000045776367,53.310001373291016,54.2400016784668,53.58000183105469,21894700.0,46.15950012207031,WFC
2016-12-05,54.529998779296875,53.869998931884766,53.900001525878906,54.349998474121094,24793900.0,46.82286071777344,WFC
2016-12-06,55.56999969482422,54.220001220703125,54.45000076293945,55.54999923706055,30706700.0,47.85665512084961,WFC
2016-12-07,57.290000915527344,55.22999954223633,55.54999923706055,57.279998779296875,46617000.0,49.34706497192383,WFC
2016-12-08,58.02000045776367,56.709999084472656,57.290000915527344,57.290000915527344,39828600.0,49.35567855834961,WFC
2016-12-09,57.2400016784668,56.4900016784668,56.90999984741211,57.13999938964844,20331200.0,49.226463317871094,WFC
2016-12-12,57.099998474121094,55.54999923706055,56.5,55.779998779296875,27886200.0,48.054805755615234,WFC
2016-12-13,56.209999084472656,55.290000915527344,55.849998474121094,55.84000015258789,24355600.0,48.10649108886719,WFC
2016-12-14,55.619998931884766,54.029998779296875,54.7400016784668,54.70000076293945,54590600.0,47.12437438964844,WFC
2016-12-15,56.25,54.900001525878906,55.16999816894531,55.189998626708984,31345900.0,47.54651641845703,WFC
2016-12-16,55.650001525878906,54.91999816894531,55.4900016784668,55.34000015258789,33171800.0,47.675743103027344,WFC
2016-12-19,55.470001220703125,54.650001525878906,55.18000030517578,55.220001220703125,16801400.0,47.57236862182617,WFC
2016-12-20,56.31999969482422,55.150001525878906,55.470001220703125,56.099998474121094,19245300.0,48.33049392700195,WFC
2016-12-21,56.09000015258789,55.63999938964844,56.09000015258789,55.709999084472656,14058400.0,47.994503021240234,WFC
2016-12-22,56.029998779296875,55.5,55.7599983215332,55.75,14515500.0,48.02896499633789,WFC
2016-12-23,55.97999954223633,55.619998931884766,55.779998779296875,55.959999084472656,8313000.0,48.20988464355469,WFC
2016-12-27,56.099998474121094,55.84000015258789,55.900001525878906,55.95000076293945,8893900.0,48.20126724243164,WFC
2016-12-28,56.08000183105469,55.27000045776367,55.97999954223633,55.31999969482422,10609100.0,47.65851593017578,WFC
2016-12-29,55.459999084472656,54.47999954223633,55.189998626708984,54.84000015258789,15933500.0,47.2449951171875,WFC
2016-12-30,55.36000061035156,54.790000915527344,54.88999938964844,55.11000061035156,15095500.0,47.477603912353516,WFC
2017-01-03,56.349998474121094,55.459999084472656,55.66999816894531,56.0,22063800.0,48.24433517456055,WFC
2017-01-04,56.310001373291016,55.61000061035156,56.15999984741211,56.04999923706055,15036100.0,48.287410736083984,WFC
2017-01-05,55.81999969482422,54.47999954223633,55.4900016784668,55.18000030517578,18831600.0,47.537899017333984,WFC
2017-01-06,55.56999969482422,54.70000076293945,55.2599983215332,55.040000915527344,18715900.0,47.417293548583984,WFC
2017-01-09,54.810001373291016,54.18000030517578,54.68000030517578,54.2400016784668,21794100.0,46.728092193603516,WFC
2017-01-10,55.18000030517578,54.2599983215332,54.349998474121094,54.619998931884766,17978200.0,47.055450439453125,WFC
2017-01-11,54.79999923706055,53.720001220703125,54.599998474121094,54.79999923706055,21100600.0,47.210533142089844,WFC
2017-01-12,54.779998779296875,53.900001525878906,54.650001525878906,54.5,20566600.0,46.952083587646484,WFC
2017-01-13,56.20000076293945,54.650001525878906,55.11000061035156,55.310001373291016,37231600.0,47.64990234375,WFC
2017-01-17,54.959999084472656,53.58000183105469,54.79999923706055,53.779998779296875,26974400.0,46.3317985534668,WFC
2017-01-18,54.290000915527344,53.34000015258789,53.779998779296875,54.27000045776367,21186700.0,46.75392532348633,WFC
2017-01-19,54.77000045776367,53.86000061035156,54.2400016784668,54.58000183105469,20906900.0,47.0210075378418,WFC
2017-01-20,55.11000061035156,54.619998931884766,54.75,55.06999969482422,24160800.0,47.443145751953125,WFC
2017-01-23,55.0,54.150001525878906,54.709999084472656,54.25,17227400.0,46.73670196533203,WFC
2017-01-24,55.06999969482422,54.130001068115234,54.36000061035156,54.70000076293945,18523300.0,47.12437438964844,WFC
2017-01-25,56.83000183105469,55.279998779296875,55.380001068115234,56.619998931884766,32252100.0,48.778472900390625,WFC
2017-01-26,57.33000183105469,56.59000015258789,56.61000061035156,57.18000030517578,23769800.0,49.26091384887695,WFC
2017-01-27,57.11000061035156,56.40999984741211,57.029998779296875,56.59000015258789,17186200.0,48.75263214111328,WFC
2017-01-30,56.31999969482422,55.75,56.119998931884766,56.08000183105469,15961400.0,48.313262939453125,WFC
