Date,High,Low,Open,Close,Volume,Adj Close,Name
2016-11-07,111.44999694824219,109.33000183105469,109.4800033569336,111.38999938964844,1592900.0,105.83235931396484,AON
2016-11-08,113.2300033569336,110.8499984741211,111.55999755859375,112.1500015258789,1268500.0,106.55445098876953,AON
2016-11-09,111.9800033569336,109.62999725341797,111.7300033569336,110.93000030517578,1905300.0,105.39533233642578,AON
2016-11-10,113.62000274658203,111.08999633789062,111.87000274658203,112.73999786376953,1755500.0,107.1150131225586,AON
2016-11-11,112.80999755859375,110.31999969482422,112.54000091552734,110.48999786376953,1453100.0,104.97726440429688,AON
2016-11-14,111.08000183105469,109.41999816894531,110.95999908447266,110.19000244140625,1932600.0,104.6922378540039,AON
2016-11-15,110.66999816894531,109.18000030517578,110.06999969482422,110.12999725341797,1340500.0,104.63523864746094,AON
2016-11-16,110.33000183105469,109.5,109.93000030517578,109.97000122070312,946700.0,104.48323059082031,AON
2016-11-17,111.48999786376953,110.08000183105469,110.08000183105469,111.43000030517578,845100.0,105.87037658691406,AON
2016-11-18,112.18000030517578,111.0,111.38999938964844,111.95999908447266,868800.0,106.37391662597656,AON
2016-11-21,113.47000122070312,112.37999725341797,112.68000030517578,112.91999816894531,1357700.0,107.28604125976562,AON
2016-11-22,113.69000244140625,112.58000183105469,112.9000015258789,113.36000061035156,1246100.0,107.70408630371094,AON
2016-11-23,113.93000030517578,113.0,113.52999877929688,113.51000213623047,696400.0,107.84661102294922,AON
2016-11-25,113.97000122070312,112.91000366210938,113.38999938964844,113.80999755859375,521000.0,108.13162231445312,AON
2016-11-28,113.86000061035156,112.72000122070312,113.2300033569336,112.77999877929688,977700.0,107.15303039550781,AON
2016-11-29,113.98999786376953,112.36000061035156,112.9800033569336,113.6500015258789,1136800.0,107.97959899902344,AON
2016-11-30,114.5,113.70999908447266,114.23999786376953,114.0999984741211,2589000.0,108.40717315673828,AON
2016-12-01,114.48999786376953,111.68000030517578,114.0,112.05000305175781,1156000.0,106.45944213867188,AON
2016-12-02,112.1500015258789,111.33999633789062,111.83999633789062,111.62000274658203,1053800.0,106.0509033203125,AON
2016-12-05,112.83999633789062,111.79000091552734,112.41999816894531,112.37000274658203,725600.0,106.76347351074219,AON
2016-12-06,113.23999786376953,111.94999694824219,112.4000015258789,113.20999908447266,835100.0,107.56157684326172,AON
2016-12-07,116.58999633789062,112.66999816894531,113.30000305175781,115.94999694824219,2350900.0,110.16486358642578,AON
2016-12-08,116.5,112.68000030517578,116.16999816894531,112.88999938964844,2154100.0,107.25753021240234,AON
2016-12-09,113.3499984741211,111.93000030517578,112.9000015258789,113.02999877929688,1933100.0,107.39055633544922,AON
2016-12-12,113.69999694824219,112.30999755859375,112.98999786376953,112.73999786376953,1239200.0,107.1150131225586,AON
2016-12-13,113.44999694824219,112.05999755859375,113.0,112.55999755859375,1561100.0,106.94398498535156,AON
2016-12-14,113.33000183105469,111.44000244140625,112.48999786376953,111.75,1067000.0,106.17440795898438,AON
2016-12-15,113.55000305175781,111.56999969482422,111.56999969482422,112.38999938964844,973100.0,106.782470703125,AON
2016-12-16,112.62999725341797,111.41999816894531,112.4000015258789,112.08999633789062,1689000.0,106.49742889404297,AON
2016-12-19,112.52999877929688,111.1500015258789,112.0199966430664,112.33000183105469,837200.0,106.72549438476562,AON
2016-12-20,112.62000274658203,111.41000366210938,112.54000091552734,111.83000183105469,775100.0,106.25041961669922,AON
2016-12-21,113.12000274658203,111.51000213623047,111.97000122070312,112.25,586900.0,106.64947509765625,AON
2016-12-22,112.56999969482422,111.79000091552734,112.05999755859375,112.4800033569336,554900.0,106.86798858642578,AON
2016-12-23,113.13999938964844,112.11000061035156,112.62999725341797,112.88999938964844,668100.0,107.25753021240234,AON
2016-12-27,113.05999755859375,112.30000305175781,112.91000366210938,112.5,320600.0,106.88699340820312,AON
2016-12-28,112.7300033569336,111.69999694824219,112.63999938964844,111.72000122070312,387200.0,106.14591979980469,AON
2016-12-29,112.27999877929688,111.31999969482422,112.05000305175781,111.41999816894531,445700.0,105.86087799072266,AON
2016-12-30,111.95999908447266,111.05999755859375,111.7699966430664,111.52999877929688,634300.0,105.96538543701172,AON
2017-01-03,112.4000015258789,111.44000244140625,112.08999633789062,112.08000183105469,839000.0,106.4879379272461,AON
2017-01-04,113.54000091552734,112.19000244140625,112.43000030517578,113.30999755859375,962400.0,107.65658569335938,AON
2017-01-05,113.55999755859375,112.30999755859375,112.97000122070312,113.4800033569336,792300.0,107.81808471679688,AON
2017-01-06,114.83999633789062,113.55000305175781,113.97000122070312,114.3499984741211,642000.0,108.64470672607422,AON
2017-01-09,114.26000213623047,113.4000015258789,113.91000366210938,113.4000015258789,727100.0,107.7420883178711,AON
2017-01-10,113.81999969482422,112.51000213623047,113.37999725341797,112.62999725341797,844200.0,107.01050567626953,AON
2017-01-11,112.9000015258789,111.63999938964844,112.38999938964844,112.66999816894531,1079500.0,107.04851531982422,AON
2017-01-12,112.79000091552734,111.44999694824219,112.02999877929688,112.66999816894531,695200.0,107.04851531982422,AON
2017-01-13,113.80999755859375,113.04000091552734,113.04000091552734,113.29000091552734,598500.0,107.63758087158203,AON
2017-01-17,114.06999969482422,112.25,112.77999877929688,113.62000274658203,901500.0,107.95112609863281,AON
2017-01-18,114.2300033569336,113.23999786376953,114.0,114.05000305175781,960300.0,108.35967254638672,AON
2017-01-19,115.0,112.25,114.31999969482422,112.27999877929688,1982600.0,106.677978515625,AON
2017-01-20,112.69999694824219,111.31999969482422,112.5,112.06999969482422,1580000.0,106.47846221923828,AON
2017-01-23,112.37000274658203,111.30000305175781,111.97000122070312,111.69999694824219,763600.0,106.12689971923828,AON
2017-01-24,112.72000122070312,111.81999969482422,112.26000213623047,112.20999908447266,1251500.0,106.61145782470703,AON
2017-01-25,113.41000366210938,112.12000274658203,113.0,112.83999633789062,1361400.0,107.21003723144531,AON
