Date,High,Low,Open,Close,Volume,Adj Close,Name
2016-11-07,93.08999633789062,90.70999908447266,91.9800033569336,91.5,2483200.0,86.26598358154297,KSU
2016-11-08,92.98999786376953,89.98999786376953,91.38999938964844,92.55000305175781,1884700.0,87.25592041015625,KSU
2016-11-09,83.72000122070312,79.30000305175781,80.18000030517578,82.4800033569336,13281000.0,77.76195526123047,KSU
2016-11-10,85.01000213623047,81.0999984741211,83.76000213623047,81.11000061035156,5686500.0,76.47030639648438,KSU
2016-11-11,82.13999938964844,80.23999786376953,81.08999633789062,82.05000305175781,3238900.0,77.35655212402344,KSU
2016-11-14,85.9800033569336,82.25,82.45999908447266,85.0999984741211,2814800.0,80.23207092285156,KSU
2016-11-15,85.91999816894531,83.97000122070312,85.20999908447266,85.18000030517578,1624100.0,80.3074951171875,KSU
2016-11-16,86.4000015258789,84.4800033569336,85.01000213623047,85.01000213623047,1683900.0,80.1472396850586,KSU
2016-11-17,86.73999786376953,85.0,85.0,86.0,2123900.0,81.08059692382812,KSU
2016-11-18,87.66000366210938,85.87000274658203,85.91000366210938,87.56999969482422,1493600.0,82.560791015625,KSU
2016-11-21,89.0999984741211,87.73999786376953,87.75,88.73999786376953,1512300.0,83.66386413574219,KSU
2016-11-22,89.9000015258789,86.31999969482422,89.8499984741211,86.69999694824219,2205600.0,81.74055480957031,KSU
2016-11-23,88.25,86.8499984741211,86.8499984741211,88.12000274658203,1276300.0,83.07933044433594,KSU
2016-11-25,88.02999877929688,87.23999786376953,87.83000183105469,87.79000091552734,495900.0,82.7682113647461,KSU
2016-11-28,88.91999816894531,87.29000091552734,87.87999725341797,88.4800033569336,1364700.0,83.41874694824219,KSU
2016-11-29,88.87000274658203,87.33000183105469,88.11000061035156,87.94999694824219,918200.0,82.91905212402344,KSU
2016-11-30,89.80999755859375,88.43000030517578,88.4800033569336,88.70999908447266,1244100.0,83.63558197021484,KSU
2016-12-01,89.76000213623047,86.62000274658203,89.16999816894531,86.7300033569336,2288200.0,81.7688217163086,KSU
2016-12-02,87.18000030517578,85.4800033569336,86.79000091552734,85.72000122070312,2307200.0,80.81660461425781,KSU
2016-12-05,86.6500015258789,85.45999908447266,86.5,85.4800033569336,2453700.0,80.5903549194336,KSU
2016-12-06,85.25,83.36000061035156,84.61000061035156,83.80000305175781,2042800.0,79.0064468383789,KSU
2016-12-07,86.38999938964844,83.72000122070312,84.4000015258789,86.22000122070312,1835700.0,81.28800964355469,KSU
2016-12-08,86.6500015258789,84.5999984741211,86.33000183105469,86.22000122070312,1825900.0,81.28800964355469,KSU
2016-12-09,86.5999984741211,84.5999984741211,85.62000274658203,86.0199966430664,1917500.0,81.09945678710938,KSU
2016-12-12,86.37000274658203,84.55999755859375,86.12999725341797,85.37999725341797,4615200.0,80.49606323242188,KSU
